582
grain
,000,09,10,1985,1986,1987,25,87,agriculture,corn,crop,department,dlrs,ec,export,exports,farm,farmers,grain,imports,maize,market,mln,nil,pct,price,prices,production,program,report,rice,said,soviet,tonnes,total,trade,usda,week,wheat,year
10,0.0,0.0,0.16570546650807513,0.23000857723578116,0.18155867582278368,0.0,0.0,0.21863388007565007,0.03611518856751937,0.0,0.10746467847322796,0.0439985815648334,0.0,0.0,0.0,0.0,0.0,0.0,0.07672354177581517,0.24324261575201264,0.0,0.0,0.6276562498484116,0.0,0.0,0.0,0.0,0.1154427521218957,0.0,0.0,0.0,0.0,0.23635600091718076,0.5273069285038325,0.0,0.0,0.08890351322942576,0.0,0.09965504345249653,0.0
11,0.0,0.0,0.0,0.0,0.10525240990219988,0.0,0.06426853964352254,0.19011823031821487,0.04187308167541482,0.05049939489999039,0.12459791676066967,0.051013334625742895,0.0,0.0,0.0,0.0,0.0,0.0,0.4003005567421613,0.14101155663750095,0.0,0.0,0.40934493579423065,0.0,0.0,0.0,0.0,0.0,0.0,0.06666978854778659,0.0,0.20465914247770686,0.47956747329891647,0.3438991021668077,0.06718093490222947,0.05915939414392413,0.4123100798687331,0.0,0.07702878741358359,0.0
12,0.0,0.0,0.0,0.08888365368020879,0.14032171024584872,0.0,0.0,0.16897611656876332,0.0,0.0,0.0,0.0,0.38485264118615087,0.0,0.06997592384408559,0.0,0.0,0.0,0.05929751662547755,0.0,0.0,0.0,0.6670101127686634,0.0,0.3613527011974528,0.0,0.0,0.0,0.0,0.0,0.0,0.31182858063751334,0.0,0.1018852578881526,0.08956511010204278,0.0,0.0,0.0,0.0,0.31018439890562693
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.3453391996989027,0.0,0.0,0.0,0.2015933182959765,0.0,0.0,0.0,0.1604017141283316,0.0,0.0,0.5862448611353801,0.2211595649903567,0.0,0.40212390980242024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24795724611961203,0.0,0.0,0.3359916199002812,0.0,0.2927471050221416,0.0,0.0,0.0,0.0,0.0,0.0
15,0.6251208762253343,0.0,0.0,0.0,0.0,0.13506743871535318,0.0,0.0,0.09678451425089003,0.0,0.0,0.11791109262850123,0.1334450893237001,0.0,0.24263685391639886,0.0,0.0,0.0,0.2056101883144669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149614496023869,0.0,0.0,0.06757780177336778,0.0,0.5299205157231752,0.0,0.0,0.11912554917193612,0.0,0.3560852688583448,0.0
16,0.2761561589986309,0.0,0.0,0.1361509747028826,0.429886415126109,0.35800792934616044,0.0,0.0,0.0855119088886088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879694281136862,0.0,0.0,0.18576700752254235,0.0,0.5535159778260492,0.0,0.0,0.0,0.0,0.1361509747028826,0.0,0.17912080892890003,0.0,0.2341000273104539,0.0,0.0,0.0,0.0,0.23595870142193637,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18895442585528655,0.46621009758438914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085000658473426,0.0,0.0,0.0,0.0,0.49891891345980344,0.0,0.10939664535866618,0.0,0.0,0.0,0.0,0.19284343547638882,0.2404746637647699,0.14410994754380094,0.0
18,0.0,0.0,0.0,0.2560277782915456,0.0,0.0,0.0,0.0,0.0,0.7757185473624062,0.0,0.19590328711048152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27075888753910277,0.0,0.0,0.0,0.0,0.0,0.0,0.2425264227437998,0.2570039056876755,0.0,0.0,0.0,0.11227708274075683,0.0,0.0,0.0,0.2271860849968996,0.0,0.0,0.0,0.1786961251575761
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10443848462368469,0.3778618673436181,0.0,0.1272358076057642,0.0,0.0,0.1309126027703033,0.0,0.0,0.0,0.3328055628055584,0.0,0.0,0.0,0.11344165398063889,0.0,0.0,0.0,0.0,0.0,0.0,0.16628562808169145,0.0,0.0,0.17087452361874855,0.5718280043196161,0.16756051276996792,0.0,0.12854630652203572,0.32059302161596653,0.1921227076677759,0.3481801577064262
20,0.1614942465442734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20684589149055357,0.0,0.09402450965253911,0.0,0.0,0.0,0.3187050412794258,0.0,0.0,0.11313221971070109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5761174800806919,0.0,0.0,0.0,0.0,0.0,0.0,0.689935231571093,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106377068349834,0.0,0.0,0.0,0.0,0.06481165246050032,0.0,0.42989293621269287,0.08360033476585094,0.054921319050595406,0.08706066610853962,0.0,0.0,0.0,0.0,0.0,0.0,0.31193084156762374,0.0,0.07992819361804739,0.0,0.0,0.18050963536187195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.10531118655799744,0.08312802857432629,0.0,0.0,0.10010319445149723,0.06614246140764572,0.3988426627127374,0.0,0.1611606971234505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568524616379072,0.0,0.0,0.35922151913013767,0.0,0.0,0.0,0.09975771192191549,0.10571269429674426,0.0,0.10531118655799744,0.0,0.1385478507715114,0.0,0.30178938861955307,0.4244743607403719,0.09344781390574448,0.0814103072144822,0.0,0.0,0.07350257499102854
23,0.0,0.0,0.0,0.0,0.2366931399236648,0.0,0.14452802040987694,0.1425135409648808,0.0,0.0,0.42029639283462045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114115584675418,0.0,0.12190516395000002,0.0,0.0,0.0,0.0,0.0,0.5017968897285981,0.2629945349857802,0.0,0.08592947434587234,0.15107745694175945,0.0,0.0,0.0,0.0,0.3139294092283034
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09652459051232778,0.0,0.0,0.0,0.0,0.861361966748076,0.0,0.0,0.1605077747768692,0.15606797150569088,0.0,0.0,0.0,0.0,0.0,0.0,0.12496014601027657,0.15985081253843447,0.29116159540432773,0.0,0.0,0.0,0.0,0.2695852614185166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.3969839304809871,0.10445389704919171,0.0,0.0,0.12578391364331298,0.0,0.0,0.0,0.0,0.0,0.14833213187003091,0.0,0.40472073771920475,0.0,0.0,0.0,0.13994175177030255,0.0,0.0,0.3611016714394901,0.0,0.10759474861928632,0.0,0.0,0.0,0.0,0.0,0.0,0.11606083763460258,0.0,0.6067378865114299,0.0,0.0,0.0,0.0,0.2293331916427986,0.18471821195900678
26,0.40076193639168245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489839732652825,0.0,0.0,0.5133059646536218,0.0,0.23332995052736877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24098119256330203,0.0,0.28074738518390613,0.0,0.0,0.0,0.0,0.2599427892345013,0.0,0.33972945088198586,0.0,0.0,0.0,0.0,0.0,0.0
27,0.3429757216608339,0.0,0.0,0.0,0.4004272546229823,0.0,0.0,0.4821965349191905,0.0,0.3842445807884982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072834041385107,0.0,0.0,0.0,0.2907435637096253,0.0,0.0,0.0,0.0,0.0,0.0
28,0.038123750208174816,0.0,0.0,0.0,0.044509822904864424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443925030908989,0.0,0.0,0.0,0.07523631116166052,0.0,0.12133027284047869,0.0,0.0,0.9551551011539288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646356829213785,0.0,0.0,0.0,0.2174263806820566,0.06514886812645598,0.07871199767421434
29,0.3429757216608339,0.0,0.0,0.0,0.4004272546229823,0.0,0.0,0.4821965349191905,0.0,0.3842445807884982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072834041385107,0.0,0.0,0.0,0.2907435637096253,0.0,0.0,0.0,0.0,0.0,0.0
30,0.5367087931645602,0.0,0.0,0.0,0.0,0.11596458346819728,0.0,0.0,0.0,0.5010739638663453,0.0,0.0,0.0,0.0,0.10416012166243384,0.0,0.0,0.0,0.0,0.0,0.0,0.12532759609759475,0.1805188534971436,0.0,0.10757568961472745,0.1376123663690536,0.0,0.0,0.0,0.0,0.0,0.2320805579458791,0.27191134837289643,0.3033152054093356,0.1333188938773341,0.23480069163072806,0.0,0.25507863589143576,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5973890579808007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26902212950341414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17293153791254498,0.0,0.22601102568845002,0.0,0.6998336278750233,0.0,0.0,0.0,0.0
32,0.115403382519418,0.29395063725283255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220469944243424,0.0,0.0,0.0,0.0,0.0,0.0,0.3493372553361386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748531095774399,0.0,0.586970830507136,0.0,0.0,0.0,0.0,0.3944207853660923,0.0
33,0.3978745080449877,0.0,0.0,0.0,0.0,0.5158031936760624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884822805638408,0.0,0.0,0.0,0.3372817522419509,0.0,0.0,0.0,0.0,0.33995965394221944,0.0
34,0.0,0.0,0.0,0.0,0.0,0.07145393522404712,0.0,0.0,0.2048053765659468,0.0,0.0,0.0,0.4235740394217892,0.0,0.0641803761424929,0.0,0.4257057072252027,0.08278605354462551,0.05438637623160926,0.0,0.0,0.0,0.1112303608458317,0.0,0.132569895523679,0.08479265667572404,0.07722314577018234,0.0,0.47489807798892364,0.0,0.0,0.5005040358352759,0.0,0.0,0.0,0.0,0.06302029086372986,0.07858594314281932,0.14128327658338893,0.17069657935194651
35,0.41049812681221215,0.0,0.0,0.0,0.0,0.0,0.19509518673219087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318664686515403,0.0,0.0,0.0,0.0,0.0,0.4354752567158808,0.19171194543915762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17750526080370388,0.0,0.4639772079009614,0.0,0.0,0.0,0.0,0.46766102816596206,0.0
36,0.0,0.0,0.0,0.076455726471457,0.12070158968895409,0.0,0.0,0.0,0.04801930452798445,0.46329445556052407,0.14288667251342882,0.23400473548807693,0.5958749071002257,0.0,0.0,0.0,0.0,0.15528220137519108,0.0,0.0,0.0,0.14484782833436166,0.2086353262701084,0.0,0.1864964960725477,0.3180919931630685,0.14484782833436166,0.0,0.0,0.0,0.0,0.26822795508588493,0.0,0.0,0.0,0.0,0.05910373231736277,0.0,0.0,0.10672546672649882
37,0.3835140045613083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5300541158693048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2686646215242476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49751082128082447,0.0,0.32510822596641387,0.0,0.0,0.0,0.0,0.3276894740336446,0.1979550363632992
38,0.4675947301364016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07239548468737181,0.0,0.0,0.0,0.0,0.12920793912309955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459433888754143,0.0,0.0,0.0,0.0,0.10918867777508284,0.0,0.0,0.0,0.0,0.2527433108156094,0.0,0.3963842033872532,0.0,0.0,0.0,0.3333467629902802,0.33294279860473536,0.08045141394798917
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675843341387878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641482161600619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32860739742857126,0.0,0.0,0.0,0.6649177757422924,0.0,0.24078055028766274,0.0,0.0
40,0.5410407478907426,0.0,0.0,0.0,0.0,0.0,0.2571374601856732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18129560152314733,0.0,0.0,0.0,0.0,0.09566014361264721,0.0,0.0,0.0,0.07229597912968416,0.0,0.0,0.0,0.0,0.0,0.0,0.038992292853876585,0.2741060350739311,0.3567239235687638,0.0,0.07889861530316686,0.0,0.0,0.6163820390683897,0.06205871647097823
41,0.0,0.0,0.0,0.0,0.1127389062409151,0.0,0.0,0.0,0.0,0.6490963829304931,0.0,0.0,0.12368112034905189,0.0,0.0,0.2912147501909631,0.14916426572451572,0.0,0.0,0.4531246936030992,0.0,0.2705844352153084,0.0,0.0,0.23225776384182142,0.0,0.0,0.0,0.0,0.0,0.0,0.18789971837289313,0.0,0.0,0.0,0.0,0.0,0.275359580720068,0.0,0.0
42,0.0,0.0,0.22572024517618056,0.1174921840397348,0.18548634672796532,0.1029815947926345,0.0,0.0,0.07379294168590879,0.08899509551064715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486831507926413,0.12425234971540039,0.0,0.0,0.6412343792317262,0.0,0.0,0.12220576772700534,0.0,0.11794013285387372,0.0,0.0,0.1310789600200371,0.15457322354060915,0.0,0.26935709717333817,0.0,0.0,0.0,0.0,0.0,0.08200437532326434
43,0.1573564710250552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26088880842904494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614014022360863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13339247727813558,0.0,0.0,0.0,0.0,0.6722578395145384,0.0
44,0.382303158581276,0.0,0.0,0.0,0.0,0.49561654783465464,0.0,0.0,0.0,0.428304126577354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654512417348202,0.0,0.0,0.0,0.32408178108094704,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6568244398664549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3997454902183668,0.0,0.23821831319850775,0.0,0.0,0.0,0.0,0.0,0.0,0.2569625128039479,0.0,0.16791720522277473,0.0,0.0,0.0,0.0,0.5077512311208183,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528274726492368,0.3258550450387383,0.0,0.15098900196381518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16516374408964193,0.0,0.0,0.0,0.0,0.5352353861402096,0.0,0.0,0.0,0.15471676850152544,0.0,0.5042354260306033,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.2981051759712883,0.0,0.0,0.05340288696978457,0.1288089326117164,0.0,0.06505991997646199,0.0,0.0,0.0,0.0,0.0,0.2590370038666215,0.0,0.0,0.0,0.0,0.0,0.0,0.3456752583820748,0.0,0.0,0.0,0.7429764434776234,0.08502739802423709,0.0,0.18643735197216635,0.0,0.0,0.0856792891652552,0.0,0.26292008744917233,0.1639299244751444,0.0,0.059345382991451125
48,0.0,0.0,0.0,0.0,0.0,0.0,0.12402802567363325,0.0,0.04040418280762915,0.0,0.5410217166179215,0.04922379761352625,0.0,0.0,0.0,0.0,0.0,0.06532841856838996,0.2575053984638574,0.0,0.0,0.06093859743323613,0.0877744892976758,0.0,0.15692102570761224,0.0,0.0,0.0,0.0,0.0,0.0,0.4513822696074573,0.5949570182774826,0.036870577138145476,0.06482424188451429,0.0,0.09946158232142722,0.0,0.0,0.08980045234378571
49,0.0,0.0,0.1086200699856059,0.0,0.0,0.0,0.0,0.0,0.0710206076917108,0.0,0.0,0.0,0.1958443747039141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866254475052947,0.0,0.0,0.0,0.09194284544269889,0.8233022538987517,0.0,0.0,0.0,0.0,0.0,0.0991773650064151,0.0,0.0,0.0,0.0,0.0,0.10900536951933236,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09066749786973598,0.4373839800003185,0.26979101848872084,0.0,0.0,0.0,0.0,0.0,0.0,0.5863911941576802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449100212022979,0.5606339859023891,0.0,0.0,0.18992016168346637,0.0,0.0,0.0,0.0,0.11159652511949579,0.0,0.0,0.0
51,0.0,0.0,0.34588213530755424,0.0,0.0,0.0,0.17355452806434382,0.0,0.0,0.8182291396085368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24022112562427822,0.0,0.0,0.0,0.0,0.0,0.14638817537213597,0.18726185529048892,0.0,0.0,0.0,0.0,0.0,0.0789533619043456,0.0,0.0,0.0,0.0,0.13917828560579806,0.17355452806434382,0.10400652419585951,0.0
52,0.21371619241892825,0.0,0.0,0.0,0.0,0.09235365453262193,0.0,0.0,0.06617733835962857,0.6384847562275928,0.0,0.3224913544744303,0.18248871520319995,0.3543302821864178,0.16590527218556178,0.21484041161896325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21918769615637962,0.0,0.10576843665172317,0.0,0.10536671719775097,0.0,0.23103484520071046,0.0,0.1811691133863336,0.0,0.0934970889833441,0.1629064698179294,0.0,0.0,0.07354133293447393
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27936857779086915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17468774474716406,0.0,0.0,0.7497213380596514,0.0,0.0,0.0,0.0,0.0,0.0,0.16174262704144857,0.0,0.0,0.0,0.1636383548524529,0.0,0.0,0.10653307248188504,0.5148473761444119
54,0.0,0.0,0.05918562347876569,0.0,0.04863597888317206,0.05400516812200299,0.0593955680417981,0.05856769293076603,0.038698179320191484,0.0,0.17272597332707254,0.0,0.0,0.0,0.0,0.12563111451950293,0.0,0.0,0.0,0.0,0.0,0.11673112074659026,0.5884784404442456,0.0,0.15029528058651717,0.25634650715459306,0.11673112074659026,0.061849660766375825,0.0,0.0,0.0,0.3242425189192195,0.0,0.4237652955460321,0.0620871395589451,0.0,0.0,0.0,0.3915356930712527,0.17201753711390272
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40933582749175795,0.7404952336487846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649618325191168,0.0,0.0,0.0,0.0,0.0,0.0,0.142905172501401,0.0,0.0,0.0,0.0,0.0,0.0,0.3765025306835573,0.2274426799094729
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2803640594752106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26539237867676346,0.14061741621390922,0.0,0.0,0.0,0.3685884827188672,0.7197457082566073,0.0,0.0,0.3729085772436519,0.0,0.0,0.0,0.19554401198581228
57,0.0,0.0,0.0,0.250098715400365,0.19741694913630242,0.0,0.0,0.23773049338879723,0.0785393516687814,0.0,0.2337023980589755,0.09568329025854418,0.0,0.0,0.0,0.2549728813375959,0.0,0.0,0.0,0.0,0.0,0.0,0.682478991377711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430023481163483,0.0,0.0,0.09666880566139086,0.0,0.21671886022831072,0.0
58,0.0,0.0,0.0,0.0,0.0,0.08672935784213791,0.0,0.0,0.06214716773990903,0.0,0.0,0.0,0.0,0.0,0.0,0.20175672562769648,0.0,0.0,0.0,0.0,0.0,0.46865955123376746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727473862131651,0.3471438805937026,0.0,0.0,0.0,0.0,0.07649276894964646,0.0,0.0,0.0690626983040377
59,0.0,0.7217941738510713,0.0718932793869882,0.1047815429130718,0.08270995112701406,0.0,0.0,0.5122272521049245,0.009401401401583466,0.0,0.0,0.01145358345888103,0.0,0.016779163855498155,0.0,0.10682362708171622,0.0,0.0,0.06990357648084106,0.11081037449564478,0.0,0.0,0.07148297583999629,0.3803373851591776,0.0,0.0,0.0,0.10518103134096318,0.0,0.0,0.0,0.0,0.0,0.06005431864911031,0.0,0.0,0.011571552676766586,0.0,0.0,0.0
60,0.581179326116861,0.0,0.0,0.0,0.0,0.0,0.10358021305191678,0.0,0.0,0.6511102460702732,0.0,0.0,0.0,0.12044562013125032,0.0,0.10954434848339507,0.0,0.0,0.0,0.22726527100677443,0.0,0.10178397778948832,0.0,0.0,0.0,0.1117609726684568,0.10178397778948832,0.0,0.0,0.0,0.0,0.23560336161858253,0.0,0.2463354368223648,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11016839486184125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377754691884973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291771202630607,0.0,0.0,0.0,0.12906086313989423,0.0,0.0,0.08402217377371109,0.5075723751502226
62,0.0,0.0,0.12239887621366674,0.0,0.0,0.0,0.0,0.0,0.0,0.09651681594204325,0.0,0.09749908169025656,0.0,0.0,0.30094968056478927,0.0,0.3992372881068509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072121838913289,0.0,0.24140588809832464,0.12790824066788717,0.24742839108170153,0.0,0.0,0.5029125014283204,0.26187768130035877,0.0,0.0,0.11306821333482954,0.0,0.0,0.07361051861867991,0.44467625738829797
63,0.0,0.0,0.0,0.0,0.0,0.509651620642462,0.0,0.0,0.12173273097303654,0.0,0.0,0.2966102465622518,0.3356866598762814,0.0,0.15259076873280547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644535181627801,0.0,0.0,0.0,0.0,0.0,0.37636147342595366,0.0,0.4324695400885909,0.08499738234674171,0.0,0.0,0.0,0.0,0.14983263119729073,0.0,0.0,0.27055749050711975
64,0.0,0.0,0.0,0.0,0.17455502205338214,0.0,0.0,0.21020004461517708,0.0,0.08375031981349469,0.0,0.0,0.0,0.0,0.08704746334982406,0.0,0.0,0.0,0.2950556775323295,0.4677189890761116,0.0,0.3142118832209902,0.3017221568667222,0.0,0.0,0.0,0.0,0.0,0.10735024089726646,0.11056798054378776,0.0,0.14546371158824198,0.5680963298170624,0.1901122435696704,0.0,0.0,0.08547404656956718,0.0,0.06387388991006056,0.0
